2015-06-10 14:31:52,9F363F53-A821-4CCD-934D-B676E9E8B16B,8.1.3,"iPhone5,1",,,1
2015-06-10 14:30:37,2FD462D5-7EBD-4161-B302-5F5B0B197D6D,8.0.2,"iPhone6,1",,,1
2015-06-10 14:28:38,D21CF6FF-4B60-4358-9FF3-CA9F11191623,8.2,"iPhone5,2",,,1
2015-06-10 14:28:25,4627EB5E-28EA-45A2-8C17-B1FF0C3AF257,8.3,"iPhone7,2",,,1
2015-06-10 14:27:41,11D87AAB-8AF3-49F8-9B5E-B4E7312C9551,8.2,"iPhone7,1",,,1
2015-06-10 14:26:16,4495A963-BCF2-4760-8D85-82A31AEF0DD2,8.3,"iPad5,4",,,2
2015-06-10 14:25:05,8738fec1-2269-45ab-b0d6-075e0d22d3d1,5.0.1,"g3_att_us,LG-D850,LGE",,1b201090-67e7-4cce-b5c6-dc67fdddd7a4,3
2015-06-10 14:23:49,DA7CA76A-5F32-433E-B5F1-8CFC201E3693,8.3,"iPhone5,3",,,1
2015-06-10 11:34:38,aa8dd21f-0423-44bc-96b0-c125d93c51f7,5.1.1,"hammerhead,Nexus 5,LGE",,6f9d31b0-a41f-42b6-a8e6-81d42afd73c4,3
2015-06-10 11:19:37,D2ADB892-688A-478C-9DBA-120E2EE7BE36,7.1.2,"iPhone3,1",,,1
2015-06-10 11:11:18,D5EFF03E-C6EF-4746-ABF7-213397A13F4A,8.3,"iPhone7,2",,,1
2015-06-10 10:31:29,8E24316C-6D37-46EC-BAB0-B3E7EB31FA01,8.3,"iPhone7,2",,,1
2015-06-10 10:20:23,8ab9811e-5a1d-4ef0-9965-f1dfb058b5d7,5.1.1,"hammerhead,Nexus 5,LGE",,6c88d8b1-7d1c-45b8-91a3-f4e3d63c2cb4,3
2015-06-10 09:42:58,BE4B9114-93E5-4D43-B694-5382F66FC540,7.1.2,"iPhone3,1",,,1
2015-06-10 09:38:56,18BB433C-CB0F-4E83-89EC-F3D013232502,8.3,"iPhone4,1",,,1
2015-06-10 09:33:41,13a696cf-95f3-4c76-bbc6-7ea4389e93ca,5.0.2,"C6903,C6903,Sony",,c8e6f53a-2505-4685-bdb2-fba26ee6cc60,3
2015-06-10 08:57:48,354EB677-99EE-44C2-9A3B-B61FD5C68828,8.3,"iPhone7,2",,,1
2015-06-10 08:52:55,AF2A88C1-DFB3-4AB6-BA14-2875DA00273C,8.3,"iPhone7,2",,,1
2015-06-10 08:15:59,03AFF35A-61E3-482D-B7C2-6C2B8D02D41D,8.3,"iPhone5,2",,,1
2015-06-10 08:15:15,18BB433C-CB0F-4E83-89EC-F3D013232502,8.3,"iPhone4,1",,,1
2015-06-10 08:11:04,9C34880A-AFD8-40A7-BE7D-92C268FF6804,8.3,"iPhone6,2",,,1
2015-06-10 08:08:46,9ED2FDDC-5EFD-4176-9280-6A609B35ABC7,8.3,"iPhone4,1",,,1
2015-06-10 08:06:33,DE4C09EA-282A-4E5E-A64D-A62CD5A57F7E,7.1.2,"iPhone3,1",,,1
2015-06-10 07:59:15,b3b735f5-bcb3-4d66-930e-488d5f48c9b3,5.0.1,"jactiveltexx,GT-I9295,samsung",,da3a52d0-0bf9-4a26-adf3-06c177bd309c,3
2015-06-10 07:32:11,cb3b3e53-9fca-4339-bb2b-534311af2eab,4.2.2,"baffinlitexx,GT-I9060,samsung",,1d03f7e5-7e64-4ba9-9b04-1d05bd99faa6,3
2015-06-10 07:30:25,B5CFE340-7843-420A-AFAB-4EF4E530F3F8,8.3,"iPad4,1",,,2
2015-06-10 07:21:33,CE713260-7BAF-4BD4-94C8-648E67E18B48,8.3,"iPhone7,2",,,1
2015-06-10 06:33:33,230F0ACB-B35B-4A3E-8B50-92022ACCE22E,8.3,"iPhone7,2",,,1
2015-06-10 06:33:30,4ADB0221-3755-43D4-B4E3-834D933A1555,7.1.1,"iPhone4,1",,,1
2015-06-10 06:29:19,C322DF08-314F-4247-B615-409D78B1BC1A,8.3,"iPhone7,2",,,1
2015-06-10 06:26:46,8A386557-7E39-4C69-A636-EEC1DD7B27E4,8.3,"iPhone5,2",,,1
2015-06-10 06:23:32,EDAB3A8F-85B7-4CD2-9BFF-1765B7BA3451,8.3,"iPhone5,2",,,1
2015-06-10 06:11:15,8631657A-253A-4247-8E0C-B08F52BDFD67,8.3,"iPhone7,2",,,1
2015-06-10 06:05:51,E600F2AB-CFCB-4DA9-A79F-A77866D77A46,8.3,"iPhone7,2",,,1
2015-06-10 06:00:07,064F7F3F-A809-4D6F-8F41-BD0AA7ED2E79,8.1,"iPhone6,2",,,1
2015-06-10 05:40:55,7ba136e0-ec02-4212-88f5-f420381a3372,4.4.2,"serranoltexx,GT-I9195,samsung",,d03c5640-48a3-4e6e-bab9-685de2bdd8a7,3
2015-06-10 05:26:14,5f23cb6b-66e5-46fa-a16b-936834f7b155,5.0.1,"trltexx,SM-N910F,samsung",,2468f714-df7f-48b7-a61c-1bc22e097ee8,3
2015-06-10 05:16:28,4EA1A31C-F22E-4AA4-827E-AAFBD32767F1,8.3,"iPhone7,2",,,1
2015-06-10 05:15:57,F14BA972-FDFE-454F-ABF6-4733DF60484F,8.3,"iPhone7,2",,,1
2015-06-10 05:07:53,2858063C-D47B-4F73-A366-E7B213D19E9B,8.3,"iPhone6,2",,,1
2015-06-10 04:48:42,E13FDDA8-0C2F-4955-B7FF-5A44D4F2516F,8.3,"iPad2,1",,,2
2015-06-10 03:41:43,FB510523-31F2-4323-8070-5143655726A6,8.2,"iPad3,4",,,2
